,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
299,SC20,RL,14000,4,Lvl,Inside,3,Crawfor,Norm,1Fam,1Story,6,8,1950,2004,Gable,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,0,1,0,1,0,1092,1092,5,Y,SBrkr,1152,0,0,1152,0,1,1,0,3,4,6,8,1,Attchd,1950.0,Unf,1,300,3,3,2,0,36,0,0,0,0,Aug,2009,WD,Family,158500
300,SC190,RL,15750,4,Lvl,Corner,3,Crawfor,Norm,2fmCon,1Story,5,5,1953,1953,Hip,MetalSd,MetalSd,BrkFace,56.0,3,3,CBlock,3,3,1,4,841,1,0,324,1165,3,Y,SBrkr,1336,0,0,1336,1,0,1,0,2,3,5,8,2,Attchd,1953.0,Unf,1,375,3,3,2,0,0,0,0,0,0,Jun,2006,WD,Normal,157000
301,SC60,RL,16226,1,Lvl,Inside,3,CollgCr,Norm,1Fam,2Story,8,5,1998,1999,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,281,1,0,747,1028,5,Y,SBrkr,1210,1242,0,2452,0,0,2,1,4,4,9,8,1,BuiltIn,1998.0,Fin,2,683,3,3,2,208,50,0,0,0,0,May,2007,WD,Normal,267000
302,SC20,RL,13704,3,Lvl,Corner,3,CollgCr,Norm,1Fam,1Story,7,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,150.0,4,3,PConc,4,3,0,1,0,1,0,1541,1541,5,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,4,6,8,1,Attchd,2001.0,RFn,3,843,3,3,2,468,81,0,0,0,0,Jan,2006,WD,Normal,205000
303,SC20,RL,9800,4,Lvl,Corner,3,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,0,5,894,1,0,0,894,3,Y,SBrkr,894,0,0,894,1,0,1,0,3,3,5,8,0,Attchd,1975.0,Unf,2,552,3,3,2,256,0,0,0,0,0,Jul,2006,WD,Abnorml,149900
304,SC75,RM,18386,4,Lvl,Inside,3,OldTown,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CemntBd,CmentBd,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,1470,1470,5,Y,SBrkr,1675,1818,0,3493,0,0,3,0,3,4,10,8,1,Attchd,2003.0,Unf,3,870,3,3,2,302,0,0,0,0,0,May,2008,WD,Normal,295000
305,SC20,RL,10386,4,Lvl,Inside,3,CollgCr,Norm,1Fam,1Story,8,5,2004,2005,Gable,CemntBd,CmentBd,Stone,246.0,4,3,PConc,4,3,0,6,1464,1,0,536,2000,5,Y,SBrkr,2000,0,0,2000,1,0,2,0,3,4,8,8,0,Attchd,2004.0,Fin,3,888,3,3,2,168,0,0,0,0,0,Jul,2007,WD,Normal,305900
306,SC60,RL,13474,4,Lvl,Inside,3,SawyerW,Feedr,1Fam,2Story,7,5,1990,1991,Gable,HdBoard,Plywood,BrkFace,246.0,4,3,CBlock,4,3,0,5,700,1,0,0,700,4,Y,SBrkr,1122,1121,0,2243,1,0,2,1,4,4,8,8,1,Attchd,1990.0,RFn,3,746,3,3,2,127,44,224,0,0,0,Jun,2007,WD,Normal,225000
307,SC50,RM,7920,3,Lvl,Inside,3,IDOTRR,Artery,1Fam,1.5Fin,6,7,1920,1950,Gable,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,0,1,0,1,0,319,319,3,Y,FuseA,1035,371,0,1406,0,0,1,0,3,2,6,8,0,No,1920.0,No,0,0,0,0,0,0,144,0,0,0,0,Mar,2008,WD,Normal,89500
308,SC30,RL,12342,3,Lvl,Inside,3,Edwards,Norm,1Fam,1Story,4,5,1940,1950,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,4,262,1,0,599,861,5,Y,SBrkr,861,0,0,861,0,0,1,0,1,3,4,8,0,Detchd,1961.0,Unf,2,539,3,3,2,158,0,0,0,0,0,Mar,2009,WD,Normal,82500
309,SC20,RL,12378,3,Lvl,Inside,3,NridgHt,Norm,1Fam,1Story,9,5,2003,2004,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,3,6,1274,1,0,622,1896,5,Y,SBrkr,1944,0,0,1944,1,0,2,0,3,5,8,8,3,Attchd,2003.0,Fin,3,708,3,3,2,208,175,0,0,0,0,Nov,2006,WD,Normal,360000
310,SC60,RL,7685,3,Lvl,Inside,3,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,BrkFace,112.0,3,3,PConc,4,3,0,5,518,1,0,179,697,4,Y,SBrkr,697,804,0,1501,0,0,2,1,3,4,6,8,1,Attchd,1993.0,Fin,2,420,3,3,2,190,63,0,0,0,0,May,2006,WD,Normal,165600
311,SC20,RL,8000,4,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,6,6,1948,2002,Gable,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,5,680,1,0,292,972,5,Y,SBrkr,972,0,0,972,1,0,1,0,2,3,5,8,1,Detchd,1948.0,Unf,1,240,3,3,2,0,0,0,0,0,0,May,2009,WD,Normal,132000
312,SC190,RM,7800,4,Lvl,Inside,3,OldTown,Artery,2fmCon,1.5Fin,5,7,1939,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,3,507,1,0,286,793,3,Y,SBrkr,793,325,0,1118,1,0,1,0,3,3,5,8,1,Detchd,1939.0,Unf,2,410,3,3,2,0,0,0,0,271,0,May,2006,WD,Normal,119900
313,SC20,RL,215245,1,Low,Inside,1,Timber,Norm,1Fam,1Story,7,5,1965,1965,Hip,BrkFace,BrkFace,None,0.0,3,3,CBlock,4,3,3,5,1236,3,820,80,2136,3,Y,SBrkr,2036,0,0,2036,2,0,2,0,3,3,8,8,2,Attchd,1965.0,RFn,2,513,3,3,2,0,0,0,0,0,0,Jun,2009,WD,Normal,375000
314,SC70,RM,9600,4,Lvl,Inside,3,OldTown,Norm,1Fam,2Story,7,7,1925,1990,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,4,0,2,16,1,0,712,728,5,Y,SBrkr,832,809,0,1641,0,1,1,1,3,5,6,8,1,Detchd,1925.0,Unf,2,546,2,3,2,0,0,234,0,0,0,Aug,2006,WD,Normal,178000
315,SC60,RL,7795,3,Lvl,Inside,3,Gilbert,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,425,1,0,291,716,5,Y,SBrkr,716,716,0,1432,1,0,2,1,3,4,6,8,1,Attchd,2004.0,Fin,2,432,3,3,2,100,51,0,0,0,0,Jul,2009,WD,Normal,188500
316,SC60,RL,13005,3,Lvl,Corner,3,NWAmes,Norm,1Fam,2Story,7,7,1980,1980,Gable,CemntBd,CmentBd,BrkFace,278.0,4,3,CBlock,4,3,0,6,692,1,0,153,845,3,Y,SBrkr,1153,1200,0,2353,1,0,2,1,4,5,10,8,1,Attchd,1983.0,RFn,2,484,3,3,2,288,195,0,0,0,0,Aug,2009,WD,Normal,260000
317,SC60,FV,9000,4,Lvl,Inside,3,Somerst,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0,1,0,1088,1088,5,Y,SBrkr,1088,871,0,1959,0,0,2,1,3,4,8,8,1,Attchd,2006.0,RFn,3,1025,3,3,2,208,46,0,0,0,0,Dec,2007,WD,Normal,270000
318,SC60,RL,9900,4,Low,Inside,2,NoRidge,Norm,1Fam,2Story,7,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,256.0,4,3,PConc,4,3,3,6,987,1,0,360,1347,5,Y,SBrkr,1372,1274,0,2646,1,0,2,1,4,4,9,8,1,Attchd,1993.0,RFn,3,656,3,3,2,340,60,144,0,0,0,Apr,2009,WD,Normal,260000
319,SC80,RL,14115,4,Lvl,Inside,3,NWAmes,Norm,1Fam,SLvl,7,5,1980,1980,Gable,Plywood,Plywood,BrkFace,225.0,3,3,CBlock,4,3,2,6,1036,1,0,336,1372,3,Y,SBrkr,1472,0,0,1472,1,0,2,0,3,3,6,8,2,Attchd,1980.0,Unf,2,588,3,3,2,233,48,0,0,0,0,Jun,2009,WD,Normal,187500
320,SC60,RL,16259,4,Lvl,Corner,3,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Gable,VinylSd,VinylSd,Stone,370.0,3,3,PConc,5,4,2,1,0,1,0,1249,1249,5,Y,SBrkr,1249,1347,0,2596,0,0,3,1,4,4,9,8,0,Attchd,2006.0,RFn,3,840,3,3,2,240,154,0,0,0,0,Sep,2006,New,Partial,342643
321,SC60,RL,12099,3,Lvl,Inside,3,NridgHt,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,388.0,4,3,PConc,5,3,2,6,970,1,0,166,1136,5,Y,SBrkr,1136,1332,0,2468,1,0,2,1,4,4,10,8,1,BuiltIn,2004.0,Fin,3,872,3,3,2,184,154,0,0,0,0,Jun,2007,WD,Normal,354000
322,SC60,RL,10380,3,Lvl,Inside,3,SawyerW,Norm,1Fam,2Story,7,5,1986,1987,Gable,Plywood,Plywood,BrkFace,172.0,4,3,CBlock,3,3,3,2,28,5,1474,0,1502,5,Y,SBrkr,1553,1177,0,2730,1,0,2,1,4,4,8,8,1,Attchd,1987.0,Fin,2,576,3,3,2,201,96,0,0,0,0,Aug,2007,WD,Normal,301000
323,SC20,RM,5820,4,Lvl,Inside,3,OldTown,Norm,1Fam,1Story,3,8,1955,2005,Gable,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,5,256,1,0,906,1162,5,Y,SBrkr,1163,0,0,1163,1,0,1,0,3,3,6,8,0,Attchd,1955.0,Unf,1,220,2,3,2,142,98,0,0,0,0,Jul,2006,WD,Normal,126175
324,SC80,RL,11275,4,Lvl,Corner,3,NAmes,PosN,1Fam,SLvl,7,7,1967,2007,Mansard,Wd Sdng,Wd Sdng,BrkFace,300.0,4,4,CBlock,4,3,0,1,0,1,0,710,710,5,Y,SBrkr,1898,1080,0,2978,0,0,2,1,5,4,11,8,1,BuiltIn,1961.0,Fin,2,564,3,3,2,240,0,0,0,0,0,Jun,2010,WD,Normal,242000
325,SC45,RM,5000,4,Lvl,Inside,3,IDOTRR,RRAe,1Fam,1.5Unf,5,6,1941,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,4,116,1,0,604,720,1,N,FuseF,803,0,0,803,0,0,1,0,2,3,5,8,0,Detchd,1941.0,Unf,2,360,3,3,2,0,0,244,0,0,0,Dec,2007,WD,Normal,87000
326,SC120,RL,10846,3,Lvl,CulDSac,3,Veenker,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,3,6,1619,1,0,100,1719,5,Y,SBrkr,1719,0,0,1719,2,0,1,1,1,4,6,8,2,Attchd,1993.0,Fin,2,473,3,3,2,122,30,0,0,0,0,May,2008,Con,Normal,324000
327,SC20,RL,11600,4,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,6,5,1960,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,175.0,3,3,CBlock,3,3,0,3,565,1,0,818,1383,3,Y,SBrkr,1383,0,0,1383,0,0,1,1,3,3,7,8,0,Attchd,1960.0,RFn,1,292,3,3,2,0,45,0,0,0,0,Apr,2006,WD,Normal,145250
328,SC75,RL,11888,3,Bnk,Inside,3,BrkSide,PosN,1Fam,2.5Unf,6,6,1916,1994,Gable,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,844,844,4,N,FuseA,1445,689,0,2134,0,0,2,0,5,4,10,8,0,Detchd,1930.0,Unf,2,441,3,3,2,0,60,268,0,0,0,Jul,2009,WD,Normal,214500
329,SC70,RM,6402,4,Lvl,Corner,3,IDOTRR,Norm,1Fam,2Story,5,5,1920,1950,Gable,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,1,1,0,1,0,596,596,3,N,SBrkr,596,596,0,1192,0,0,1,0,3,3,6,8,0,Detchd,1920.0,Unf,1,189,2,2,0,0,0,137,0,0,0,Jul,2009,WD,Normal,78000
330,SC90,RL,10624,3,Lvl,Inside,3,NAmes,Norm,Duplex,1Story,5,4,1964,1964,Gable,HdBoard,HdBoard,BrkFace,84.0,3,3,CBlock,3,3,0,6,40,3,264,1424,1728,3,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,3,10,8,0,Detchd,2002.0,Unf,1,352,3,3,2,155,0,0,0,0,0,Nov,2007,WD,Normal,119000
331,SC20,RL,8176,4,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,5,6,1958,1992,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,3,846,1,0,210,1056,2,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,3,6,8,0,Attchd,1958.0,RFn,1,308,3,3,2,0,0,0,0,0,0,Aug,2007,WD,Normal,139000
332,SC20,RL,10655,3,Lvl,Inside,3,NridgHt,Norm,1Fam,1Story,8,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,296.0,4,3,PConc,4,3,0,6,1124,0,479,1603,3206,5,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,4,7,8,1,Attchd,2003.0,RFn,3,880,3,3,2,0,0,0,0,0,0,Oct,2009,WD,Normal,284000
333,SC120,RM,8198,4,Lvl,FR3,3,NridgHt,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,146.0,4,3,PConc,4,3,2,6,720,1,0,638,1358,5,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,4,6,8,1,Attchd,2004.0,RFn,2,484,3,3,2,192,30,0,0,0,0,Jul,2008,WD,Normal,207000
334,SC60,RL,9042,3,Lvl,Inside,3,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,6,828,1,0,115,943,4,Y,SBrkr,943,695,0,1638,1,0,2,1,3,3,7,8,2,Attchd,1998.0,Fin,2,472,3,3,2,100,38,0,0,0,0,Jul,2008,WD,Normal,192000
335,SC190,RL,164660,3,HLS,Corner,1,Timber,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,1249,4,147,103,1499,5,Y,SBrkr,1619,167,0,1786,2,0,2,0,3,3,7,8,2,Attchd,1965.0,Fin,2,529,3,3,2,670,0,0,0,0,700,Aug,2008,WD,Normal,228950
336,SC20,RL,14157,3,HLS,Corner,3,StoneBr,Norm,1Fam,1Story,9,5,2005,2006,Hip,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5,3,3,6,1249,1,0,673,1922,5,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,4,8,8,1,Attchd,2005.0,Fin,3,676,3,3,2,178,51,0,0,0,0,Jul,2007,WD,Normal,377426
337,SC20,RL,9135,4,Lvl,Inside,3,CollgCr,Norm,1Fam,1Story,7,5,2002,2003,Gable,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,4,3,2,6,810,1,0,726,1536,5,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,4,7,8,0,Attchd,2002.0,RFn,2,532,3,3,2,192,74,0,0,0,0,Dec,2008,WD,Normal,214000
338,SC20,RL,14145,4,Lvl,Corner,3,NWAmes,Norm,1Fam,1Story,7,7,1984,1998,Gable,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,3,1,5,213,1,0,995,1208,5,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,4,8,8,0,Attchd,1984.0,RFn,2,440,3,3,2,108,45,0,0,0,400,May,2006,WD,Normal,202500
339,SC20,RL,12400,3,Lvl,Inside,3,NAmes,Feedr,1Fam,1Story,6,7,1958,1998,Hip,Wd Sdng,Wd Sdng,BrkFace,176.0,3,3,CBlock,3,2,0,3,585,1,0,630,1215,3,Y,FuseA,1215,0,0,1215,0,0,1,0,3,3,6,8,0,Attchd,1958.0,Unf,1,297,3,3,2,0,0,0,0,234,0,Jun,2009,WD,Normal,155000
340,SC60,RL,14191,4,Lvl,Inside,3,Timber,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0,1,0,967,967,5,Y,SBrkr,993,915,0,1908,0,0,2,1,4,4,9,8,0,Attchd,2002.0,Fin,2,431,3,3,2,135,0,0,0,0,0,Apr,2010,WD,Normal,202900
341,SC20,RH,8400,4,Lvl,Inside,3,SawyerW,Feedr,1Fam,1Story,4,4,1950,1950,Gable,Wd Sdng,AsbShng,None,0.0,2,2,CBlock,3,2,0,1,0,1,0,721,721,4,Y,SBrkr,841,0,0,841,0,0,1,0,2,3,4,8,0,CarPort,1950.0,Unf,1,294,3,3,0,250,0,24,0,0,0,Sep,2009,WD,Normal,82000
342,SC90,RL,8544,4,Lvl,Inside,3,NAmes,Norm,Duplex,1Story,3,4,1949,1950,Gable,Stucco,Stucco,BrkFace,340.0,3,3,Slab,0,0,0,0,0,0,0,0,0,2,N,FuseA,1040,0,0,1040,0,0,2,0,2,3,6,8,0,Detchd,1949.0,Unf,2,400,3,3,2,0,0,0,0,0,0,May,2006,WD,Normal,87500
343,SC120,RL,8849,3,Lvl,Inside,3,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,616.0,5,3,PConc,5,3,0,6,28,1,0,1656,1684,5,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,5,6,8,1,Attchd,2005.0,RFn,2,564,3,3,2,495,72,0,0,0,0,Jul,2008,WD,Normal,266000
344,SC160,RM,2592,4,Lvl,Inside,3,MeadowV,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,0,3,129,4,232,175,536,3,Y,SBrkr,536,576,0,1112,0,0,1,1,3,3,4,8,0,Attchd,1976.0,Unf,1,336,3,3,2,182,0,0,0,0,0,Apr,2010,WD,Normal,85000
345,SC50,RL,6435,4,Lvl,Inside,3,BrkSide,RRAn,1Fam,1.5Fin,6,5,1939,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,972,972,4,Y,SBrkr,972,605,0,1577,0,0,1,0,3,2,6,8,1,Detchd,1939.0,Unf,1,312,3,3,2,0,0,0,0,0,0,Oct,2006,WD,Normal,140200
346,SC20,RL,12772,3,Lvl,CulDSac,3,NAmes,Norm,1Fam,1Story,6,8,1960,1998,Hip,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,4,498,1,0,460,958,3,Y,SBrkr,958,0,0,958,0,0,1,0,2,3,5,8,0,Attchd,1960.0,RFn,1,301,3,3,2,0,0,0,0,0,15500,Apr,2007,WD,Normal,151500
347,SC20,RL,17600,3,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,6,5,1960,1960,Gable,Wd Sdng,Wd Sdng,BrkFace,30.0,3,3,CBlock,3,3,0,4,1270,1,0,208,1478,5,Y,FuseA,1478,0,0,1478,1,0,2,0,3,3,6,8,2,Attchd,1960.0,Unf,2,498,3,3,2,0,40,0,0,0,0,Dec,2009,WD,Normal,157500
348,SC160,RL,2448,4,Lvl,Inside,3,NridgHt,Norm,Twnhs,2Story,7,5,2003,2004,Gable,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,0,6,573,1,0,191,764,5,Y,SBrkr,764,862,0,1626,1,0,2,1,2,4,6,8,0,BuiltIn,2003.0,RFn,2,474,3,3,2,0,27,0,0,0,0,Oct,2008,WD,Normal,154000
349,SC60,RL,20431,2,Lvl,Inside,3,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,Hip,CemntBd,CmentBd,BrkFace,870.0,5,3,PConc,5,3,0,6,1410,1,0,438,1848,5,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,5,10,8,2,Attchd,2006.0,Fin,3,706,3,3,2,0,0,0,0,0,0,Apr,2006,New,Partial,437154
350,SC120,RL,7820,3,Lvl,Inside,3,NridgHt,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,MetalSd,MetalSd,BrkFace,362.0,5,3,PConc,5,3,0,1,0,1,0,1869,1869,5,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,5,6,8,1,Attchd,2007.0,RFn,2,617,3,3,2,210,54,0,0,0,0,Dec,2007,New,Partial,318061
351,SC120,RL,5271,3,Low,Inside,2,ClearCr,Norm,1Fam,1Story,7,5,1986,1986,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,3,6,1082,1,0,371,1453,4,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,4,6,8,1,Attchd,1986.0,RFn,2,445,3,3,2,0,80,0,0,184,0,Dec,2006,WD,Abnorml,190000
352,SC50,RL,9084,4,Lvl,Inside,3,Edwards,Artery,1Fam,1.5Fin,5,6,1941,1950,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,2,1,2,236,3,380,0,616,3,N,SBrkr,616,495,0,1111,0,1,1,0,3,3,5,8,0,Detchd,1941.0,Unf,1,200,3,2,2,48,0,0,0,0,0,Mar,2008,ConLw,Normal,95000
353,SC30,RM,8520,4,Lvl,Inside,3,OldTown,Norm,1Fam,1Story,6,8,1928,2003,Gable,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,0,1,0,1,0,624,624,4,Y,SBrkr,720,0,0,720,0,0,1,0,2,3,5,8,0,Detchd,2005.0,Unf,2,484,3,3,2,106,0,0,0,0,0,May,2010,WD,Normal,105900
354,SC50,RL,8400,4,Bnk,Inside,3,SWISU,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,Wd Sdng,MetalSd,None,0.0,3,3,CBlock,3,3,0,2,388,1,0,552,940,5,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,3,6,8,2,Attchd,1940.0,Unf,1,240,3,3,2,0,0,108,0,0,0,Jun,2006,WD,Normal,140000
355,SC20,RL,11249,2,Lvl,Inside,3,CollgCr,Norm,1Fam,1Story,6,5,1995,1995,Gable,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,0,5,334,4,544,322,1200,5,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,4,6,8,0,Attchd,1995.0,RFn,2,521,3,3,2,0,26,0,0,0,0,Aug,2007,WD,Normal,177500
356,SC20,RL,9248,3,Lvl,Inside,3,Gilbert,Norm,1Fam,1Story,6,6,1992,1992,Gable,HdBoard,HdBoard,BrkFace,106.0,3,3,PConc,4,3,0,6,560,1,0,598,1158,4,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,4,6,8,0,Attchd,1992.0,RFn,2,400,3,3,2,120,26,0,0,0,0,Jul,2009,WD,Normal,173000
357,SC120,RM,4224,4,Lvl,Inside,3,MeadowV,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,0,5,874,1,0,268,1142,3,Y,SBrkr,1142,0,0,1142,1,0,1,1,3,3,6,8,1,Attchd,1976.0,Fin,2,528,3,3,2,536,90,0,0,0,0,Aug,2007,WD,Normal,134000
358,SC80,RL,6930,3,Lvl,Inside,3,ClearCr,Norm,1Fam,SLvl,5,4,1958,1958,Hip,Wd Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3,3,2,4,300,3,294,468,1062,5,Y,FuseF,1352,0,0,1352,0,1,1,0,3,4,6,6,0,BuiltIn,1958.0,Unf,1,288,3,3,2,168,0,294,0,0,0,Jul,2006,WD,Abnorml,130000
359,SC60,RL,12011,3,Lvl,CulDSac,3,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,530.0,4,3,PConc,4,3,2,6,956,1,0,130,1086,5,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,4,7,8,1,Attchd,1998.0,RFn,2,592,3,3,2,208,75,0,0,374,0,Jun,2006,WD,Normal,280000
360,SC85,RL,7540,3,Lvl,CulDSac,3,Mitchel,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,2,6,773,1,0,115,888,5,Y,SBrkr,912,0,0,912,1,0,1,0,2,3,5,8,1,Attchd,1978.0,RFn,2,470,3,3,2,0,0,0,0,192,0,Jun,2007,WD,Normal,156000
361,SC50,RL,9144,4,Lvl,Inside,3,BrkSide,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,3,399,1,0,484,883,4,Y,SBrkr,988,517,0,1505,1,0,1,0,3,3,8,8,0,Detchd,1940.0,Unf,1,240,3,3,0,0,0,0,0,0,0,Jul,2008,WD,Normal,145000
362,SC85,RL,7301,4,Lvl,Corner,3,Edwards,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,HdBoard,HdBoard,BrkFace,500.0,4,3,Slab,0,0,0,0,0,0,0,0,0,5,Y,SBrkr,495,1427,0,1922,0,0,3,0,4,4,7,8,1,BuiltIn,2003.0,RFn,2,672,3,3,2,0,0,177,0,0,0,Jul,2009,ConLD,Normal,198500
363,SC160,RM,1680,4,Lvl,Inside,3,BrDale,Norm,Twnhs,2Story,6,8,1972,2007,Gable,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3,3,0,5,162,1,0,321,483,4,Y,SBrkr,483,504,0,987,0,0,1,1,2,4,5,8,0,Detchd,1972.0,Unf,1,264,3,3,2,250,0,0,0,0,0,May,2009,WD,Normal,118000
364,SC60,RL,18800,3,Lvl,FR2,3,NWAmes,Norm,1Fam,2Story,6,5,1976,1976,Gable,HdBoard,HdBoard,BrkFace,120.0,3,3,PConc,4,3,1,6,712,1,0,84,796,3,Y,SBrkr,790,784,0,1574,1,0,2,1,3,3,6,8,1,Attchd,1976.0,Fin,2,566,3,3,2,306,111,0,0,0,0,Jul,2006,WD,Normal,190000
365,SC70,RM,10690,4,Lvl,Inside,3,IDOTRR,Norm,1Fam,2Story,5,7,1920,1997,Hip,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,2,0,3,456,1,0,216,672,4,Y,FuseA,672,672,0,1344,0,0,1,0,3,3,6,8,0,Detchd,1964.0,Unf,1,468,3,2,2,0,128,218,0,0,0,Jul,2009,WD,Normal,147000
366,SC20,RL,9500,3,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,6,5,1963,1963,Gable,Plywood,Plywood,BrkFace,247.0,3,3,CBlock,4,3,0,4,609,1,0,785,1394,4,Y,SBrkr,1394,0,0,1394,1,0,1,1,3,3,6,8,2,Attchd,1963.0,RFn,2,514,3,3,2,0,76,0,0,185,0,Jul,2009,WD,Normal,159000
